,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,r,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20
2000-02-16,0.005086835479791903,0.004635720644084251,-0.0012148207540324096,-0.00262915619035969,-0.0029078393391910157,0.0008816318452985057,-0.009471904865618625,-0.0005579492396806795,-0.001426280135133216,-0.005388036795027642,-0.005688106167300842,0.01478370680841689,-0.0061325783954627455,0.004131895998936974,0.01369019507220985,0.007414494611441541,0.00021222331358729138,0.010147993077727848,-0.014245436941455001,-0.012297908409748728,-5.2750918048956945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-17,-0.003954450145751799,-0.0021922183587968695,-0.0009460687030463361,0.018807502455567,0.016889960607631017,-0.000371186733874933,0.0025607026547713003,-0.009063257043632868,0.0031981032972820344,-0.013414919304077717,0.014003159547592585,-0.005182277237875536,0.00558352650047969,-0.013054751180505142,0.013920414434637256,0.006121085516404557,0.019603221754030765,0.0006880821542642751,-0.01619274441674586,-0.007836555381336974,-6.182777917879856e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-18,-0.01254983927920359,0.01578901070717172,-0.006240351398284477,-0.0075208854723064775,0.0059610418968340665,0.0026692355189900908,0.0049331259939127715,-0.00501478343944825,-0.019977048452873125,-0.01358746989701902,-0.02195541071328331,0.01281151287562132,0.009107116624453113,-0.003736672254452701,0.006244940207266196,0.006740171027029321,0.006370160395245991,0.005329550714673004,0.008849896399117272,0.0008319980739660495,2.990876625696808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-19,-0.022197544728927696,-0.027671479813783914,0.01266132529484192,0.005985092370992923,-0.025130910819555232,0.0017559738761709401,-0.008778885807582137,-0.005470703404220943,-0.026035733486253654,0.0077304202714831355,-0.0008337651441633963,0.008184472610581525,0.010909301982139304,0.01291429473463188,0.01651471113353675,0.0029388992820308653,0.0021910041070571894,-0.00637850132661069,0.005308942323229342,-0.0023721156134274175,-3.3792302698051734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-20,-0.011766219633417618,0.012050094274126717,0.007178793939051659,-0.026862727933707822,-0.018652604478345405,-0.002174343308295246,-0.013427803670375727,0.012363805706513901,0.0018953464857991598,0.005801955409606448,0.009510851428880996,0.013563027711683825,-0.0026498530983225877,0.006413771189984932,0.002685935639495282,0.008188198962436905,0.005744880490098342,0.01447744045130255,0.005568192965496859,-0.0046571160979319536,-6.120669001123783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-21,0.0013763726662927888,-0.011254575948948648,0.00338876262592261,0.015380631852768787,-0.005913894886994044,-0.0164543720651363,-0.0006284857118102541,-0.004913705535081746,0.00016428369655774832,-0.005778104878096118,0.0009673240370181935,-0.010068999691202084,0.015812399640963152,-0.0021003289077989756,0.005357536315076195,0.00783721739267865,-0.0013521368186165535,0.004745251451684236,-0.002298995583657847,-0.004311071881345017,-0.00019608934411985703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-22,-0.002060672875200852,0.005109775314030589,-0.012564074335793119,-0.008929642179043561,-0.007888056334308478,-0.00550076773894361,0.011840857612465084,-0.00011641814373669646,-0.0028777951377730094,0.0016539077650230467,0.010871130056036718,-0.007321181445502125,0.010507213918958465,-0.023199417174809053,-0.008684541745668503,0.01507183386245399,0.015896632067970155,0.002225049716443769,-0.003973201925766836,0.008606379806386183,-8.214754130550259e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-23,-0.003788486987024848,0.01589354471865613,0.0122437870803664,0.008096656445194764,-0.008090340096798885,0.010170713886224448,-0.0020900614111773346,-0.0019196841796662882,-0.0037999948119885087,-0.0007390086549318708,0.005484032630625068,0.008982379930588586,0.009009650508619939,0.03461975812198339,-0.0028949683254759656,0.01220687090556914,-0.0060747446438264305,-0.0013559356955212985,-0.011070897477778405,0.01278364847315136,6.152249221881104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-24,0.003253010288438291,0.0019673271238819403,-0.0005076907672205926,0.009954398986697779,-0.004308931800945763,0.004726231310838236,0.02601780263858176,-0.0006975677974879145,-0.005530276906476624,-0.009412485251608664,0.008936075702461114,0.0014561069753388973,-0.0067772593946383575,-0.007575229019692799,0.0010953267409266505,-0.009263281322345933,0.021879983507674387,-0.0011289455823449174,-0.0009870238492222085,-0.00011596324174187732,-0.00017603076937876855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-25,-0.017397468283883843,-0.013761153493808772,-0.0028289792085396774,0.0005640479473521872,-0.01162771532138111,0.01785566746099955,0.005405978718441588,0.013808759316769984,0.012594969286543772,-0.0014288908512003378,0.025305994250190117,0.002068256193456146,-0.018114998792111023,-0.022635769966387213,0.0008621683356840104,0.009589614018672386,0.0015468180670130441,0.018261101788286802,-0.0021695712755914406,0.006511130126669618,4.629950125069341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-26,0.008222477996941747,-0.009502242926358668,0.0039230830321939905,0.004502520267572104,0.011824887933921653,0.012986473535673034,0.010718253580890848,-0.006805582591656546,0.008191123618819598,0.011575692991584959,0.0011704687544443716,0.008338952802693204,0.008522428089798105,0.012664036243052035,0.0015629106475225786,0.005567901421089589,0.002756987163565689,0.0014380394912694415,-0.005393582047464877,-0.002591005475477326,-8.807259399944733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-27,-0.010482252326742807,-0.0012300427045226746,0.007626716869170078,0.006926979172916624,0.008212602692460533,-0.00040290322471550627,0.01463332332327928,-0.0038661969696038552,0.008377954816343642,0.004878598349266892,-0.0067627154296448985,-0.006349690721309848,0.00817240615256051,0.001080099704789079,0.0034199801557471066,0.031454514346691165,0.006376298081207286,0.0019269091598674364,0.008082307025282823,-0.0052703635866683295,2.765234847670411e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-28,-0.0010175089104319046,0.005183646411347615,-0.007422105582512388,0.0004370957033242056,-0.0011002669822977806,0.001836902527602934,-0.016897195891420733,0.018469718886727614,-0.00011042965662956753,0.006251773931261065,-0.009586174038857389,-0.012286593455313648,0.0010296606456455153,-0.0024541803211208953,0.007267584266520736,-0.008454171742400454,-0.009064820791087511,0.004104394296004554,0.007762632235897638,0.009990701037017225,-7.2146336711463565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-29,0.0004712416100799362,0.003399589739665193,-0.007172947680910375,0.013934685322296426,0.012167714358547544,0.01184485116119209,-0.015264774681157169,0.009551760633013568,-0.006543939976564392,0.005665847949490916,0.005031830483476138,0.01292276287495068,-0.001171510192787231,-0.0026968311509501255,-0.009355536720989021,-0.011131108739504752,0.006494670650529431,-0.008379332215975342,0.007377603298550471,-0.003136910564070351,-8.309497642513155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,-0.005008197119862878,0.010231952717211168,0.009223532319924099,-0.009249629169229348,-0.0010676532683440718,0.0005238313345425344,0.007250098159023995,-0.006740159543695365,-0.0035753886570844286,-0.0005530719002482698,0.007487698382074467,0.009487173912672994,-0.0048278022329013,0.018079182754210197,0.004798207521156762,-0.007389900770597665,-0.014927970275727653,-0.00442468506775601,-0.023194566653640142,0.0023605211572413306,-3.460491561246416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-02,0.0060945599252899335,0.013207669550859953,0.005494728582996543,-0.01655145187986146,-0.0023097193032433194,0.007475098329091059,-0.021160521047867985,-0.00770068864925742,0.006731864125195379,0.0010445548364997027,-0.01956001571101176,-0.0045487438573090224,0.000699218550232026,0.021238126076023135,-0.003893766243574423,-0.008562384642203116,0.002943591212258871,0.003836160003252621,0.0061788060230207695,0.014891741722062812,0.00023817536771138996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-03,-0.00015094940227364354,-0.013191175226023338,0.0009264278656023406,0.0006890743261961611,0.01018456059042816,0.008915730763711384,-0.006808673035867276,0.008211900058320188,0.010518643349406288,-0.001337406424333576,0.009993563914195926,0.002204869777546014,0.0023231848602730783,-0.0009245859346425732,0.008569644037237005,0.02924312705774475,0.0028192446461882082,-0.011054295066685638,-0.0017532470016056244,-0.005251319109645468,-0.00012213363275001858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-04,0.003785272756527488,-0.0008363781396014451,0.025882174703058647,0.008003114655574042,0.019123836113864392,-0.006496438925102328,-0.0015487206841441395,0.021100904579460837,-0.016182475564569473,0.0019722232017595964,-0.014914143429608442,0.015902358367542363,-0.013583532212786615,-0.0024897045047344614,-0.0012403287189826336,-0.016318071542476286,0.025201662653425147,-0.0011530408605876774,0.016974281632043803,-0.006418100450660127,-1.244639060825911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-05,-0.01412804858179056,0.0026662922480712777,0.002393089842892845,0.029681470229938837,-0.010056681199883314,-0.015128730579158048,-0.006575276493912444,0.0035047641580652194,0.006110871491070892,-0.006999587907738647,-0.003024739271453548,0.00591054753593289,0.0113320549081366,-0.00551243163315133,0.0017320941099369439,-0.027204961862670893,-0.009278190222137469,0.004688212020802104,0.00027507301995173734,-0.001452794700697182,-5.531296166231813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-06,0.016506299747332774,-0.002497419231774863,-0.01055432686937639,0.002488909512583341,0.0024604477952494784,-0.011061306337389611,0.01040767757532437,0.017434411203715784,-0.005513928405148191,-0.008346754615381436,-0.0004450682975182431,0.01284952787586268,-0.005253913911110046,-0.006917136060715104,-0.005525239886632135,0.0027952145846740586,0.00253242064874768,-0.0013130284525013176,0.012427358581554627,0.022906592551654704,3.7261568282737993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-07,-0.005385398227591375,0.010808729351909104,0.0031182728742639686,0.030416528908867622,-0.008393802113627903,-0.0030346932882336078,0.0014657423653550768,-0.013857345759174996,-0.0016950759533689783,0.007544266286401694,-0.014063633360402717,0.0016896585872116976,0.01828461800920297,-0.005581639918486088,-0.008585903815166754,-0.02495088459447163,-0.000692407742106872,-0.01589273837721493,0.005974473483032843,0.016857013174328635,-7.876183475745158e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-08,0.005977972588970244,-0.007537179422429544,0.006933796896219982,-0.0043235698116972,-0.010918796202533611,-0.004621101448783374,0.002774891390006297,-0.0032748826173049856,0.005651926737859668,0.021844400613477952,0.006509824958861681,0.007930816398621546,-0.006302903886983895,0.013683459385755933,0.0038917068464957667,0.010463654814253175,-0.007439660591236756,0.0026815200916292803,-0.02320814675455889,-0.0032530239625516793,-5.7500926969657495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-09,-0.008129117055298767,-0.009757221911177248,0.017658821076882224,-0.015063774210613556,-0.00120958935799281,-0.0011403053615192105,0.0055918117922700425,0.01037373154689386,-0.015792637252591092,-0.005165042442119306,-0.006795931018962609,0.007221181659589256,0.00961016580411293,-0.0038797811308209735,-0.005209312321447439,-0.009924703913030294,0.0038637836418029597,0.016884004208932914,0.003970990597601219,-0.006850919687306203,7.059255445312892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,-0.008159699995269528,-0.006963136860222627,-0.016331929752036994,0.01750785808232638,0.0008817481049362418,-0.0031678265661691987,0.022513710346570872,0.0023568618232031185,0.014982722037924865,0.002851225208491048,0.01115370889155816,0.0008509953357303763,-0.003551694151209681,0.004231960553746656,0.007293983287647577,0.011021636198168277,0.0021289308753455654,-0.0023814441335468567,-0.003598721087509817,0.0032024035738802965,-2.8754514910872603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-11,-0.004762122381989285,-0.003164500241062997,0.005529150649932448,0.005978791739886128,0.005156982437545914,-0.007364657054481769,-0.014321598493888641,0.0028554703102445763,0.0012535759124448185,-0.003689200343660231,0.0021758961163857605,0.00860118333557673,-0.0019171274039626483,0.004092752675661314,-0.009680013937594415,-0.002101233354002612,-0.008215203078454433,-0.014381419607512382,0.004440089653262384,-0.02830703899631337,5.008628990125024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-12,-0.0005453928719000367,0.007859252680187367,0.004068672600334822,-0.015424811353588684,0.002477330812592026,-0.018245181428217808,-0.008798421622532233,0.01437523013832607,0.0016410520560153638,0.011820058508519329,-0.010927160526693885,-0.02076001848494101,-0.007465617991984796,0.012860113910978542,0.009264899254458437,0.010744608085574654,-0.0014314916810318065,-0.0008538893580709522,-0.001971021521308982,0.029063368151498344,7.436326473702009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-13,0.0009386562546279977,0.01773645407601483,-0.0016954357794430048,0.013878634907481195,-0.010752220972698573,-0.004935896320684097,0.0036635674637615586,-0.005609828178490466,-0.003975674189120893,-0.0014792486462901855,-0.005279666081396183,0.01567196253348169,0.011480911234900096,-0.013857153098241244,0.017314181594258515,-0.00021725392005062026,-0.00013128611692990634,-0.0014805794022389898,0.008932963676511517,0.0073164948121615895,-2.1078162370568495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-14,-0.005044104516672955,0.0007180640860393114,-0.012893556948136792,0.018791342256365,-0.008312579930212555,-0.008664083628499554,-0.006946285614250501,0.0016330767270986287,0.007755130194711018,-0.0033001605019446884,0.0005215473772523504,-0.0031359007469214527,0.013181796249949904,0.002570407300400396,-0.016699812742720328,0.01506801661445554,0.003660766736289574,0.01960219740361039,-0.005824735758778972,-0.004650971860164408,0.0002747892297060216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-15,-0.0014356504409676312,-0.01375534898847948,-0.003378192930013127,0.012912580342439329,0.007356809750104265,-0.023757908033626443,0.01323614510503628,0.003948781273325357,0.008562632230286115,0.0007695029104755433,0.0022665481925044895,0.0009311670448029249,0.0008777135836810322,-0.010015934829125233,0.01079877931265266,0.0025372250773920556,0.004224166113040462,0.0038286752916689626,-0.0026864026182726636,-0.000229281170613429,4.215903547643138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-16,-0.013027539511329069,0.002990961392155312,0.003146112714040722,-0.0020482852142329113,-0.01683403922540734,0.013743919829149806,-0.0013659019959294388,0.00016696814620233692,-0.0027534506949677207,-0.005603936903918129,-0.0036922580555850755,-0.010773962799236378,-0.005482514755356916,0.021011689828676197,0.012195479844922159,0.02040795641229003,-0.005838701903914138,-0.018556161982743506,-0.013277078590744411,-0.02602024512964704,-0.00013162994760703347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-17,0.011227485019087866,0.012652662145247684,0.001452760707270976,0.004150546737583023,0.004063472641425812,-0.000780829047037628,0.0076827639046033935,-0.009783467028727668,-0.004046009108409653,-0.0011009680361805023,-0.016663904872214468,-0.00971405067100677,0.004739901721975283,0.0038365037709048094,-0.02433465851398323,0.00953226399686122,0.0038882579955744952,0.008073452818170228,-0.00028416882214721116,0.006247614941327825,-2.322690054531432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-18,-0.012581266602731001,-0.0017841333641043608,-0.010294323045446188,-0.004821751796541446,0.012102846873291544,0.016653885499757964,0.0007088342738807207,-0.004063533535493082,0.008172843073624595,0.004957839634555069,0.019557629024208212,0.006672779966124582,-0.02306238525143226,0.0009623181007707399,-0.002865747402587487,-0.0076771680370958046,0.0017214908779347052,0.0009404870717942586,-0.00317153428662688,0.015428446118256525,-2.8280331172461653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-19,0.0041021724488942415,0.004420454717766862,0.0019507505478863283,0.012551883151107073,-0.010765378043533256,0.012453685142291162,-0.0020063179949414292,0.015232629843978381,0.014584748995046,0.005348804705956372,-0.004168521842122763,0.0031851963495931504,0.003911875754121814,-0.014214334084252177,-0.0028723681930482897,-0.006612463008882303,0.014083493989471953,0.017364655460637902,-0.006883440493391511,-0.004892285547001264,1.0220415331064202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-20,-0.01280464548715588,0.0029799026300427185,0.008464439388434044,0.01826875740394152,-0.01245905313902301,0.009643450532666362,-0.0011220434639764162,-0.006823992456910014,-0.0031160106449778296,-0.007271010203111637,0.004794954594727964,0.0003361605158201864,0.01216321504706116,-0.004946708268345614,-0.018331297216885103,-0.009568362819825036,0.0037162723842252055,-0.014406117545045227,-0.007188311600310487,0.005633794778002414,7.400101108919811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-21,-0.013382722319317013,0.008692324913324053,0.0036618408139091293,-0.005542007510989468,-0.00016065515223067576,-0.004704218449028641,-0.0036843712240375126,-0.002996423214705203,0.00044146113790136674,-0.0006412789255229367,-0.007168327462907881,-0.009520825464108866,0.02087753875867464,-0.010727753189852463,-0.0012778010858428158,0.012195672279294682,0.010115385984222859,-0.007003565651821633,0.020223502148120562,0.017835390879821795,-4.979729473957029e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-22,-0.002896630350106966,-0.012085091319752234,0.0065266037500022215,-0.001578188628345013,-0.0026774985963637743,-0.00781534687967474,-0.005723501524115596,0.0018649149963282474,0.009199051066686862,-0.02040430805225032,-0.023454028516860185,0.009848927323284443,-0.008190122097755926,0.007115487254484017,0.0013097288850904118,0.012665814601431718,0.009297816581456788,-0.002528108437446846,-0.0013710494628660158,0.0034232713097316126,-0.00019790635006376977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
